filename,relative_path,cluster_id,mood_id,mood_name_ko,mood_name_en,tags,color_tag,is_representative,source,notes
900229cfa2ce.jpg,900229cfa2ce.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
9110099f1604.png,9110099f1604.png,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
921c4715fe3f.jpeg,921c4715fe3f.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
926bd8913cc5.jpg,926bd8913cc5.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,True,ohou.se,
933e13603d4c.JPG,933e13603d4c.JPG,2,bright_airy,밝은 에어리,bright airy open studio,"bright,airy",,False,ohou.se,
9361fd94bdd3.jpg,9361fd94bdd3.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
941f64069f56.jpg,941f64069f56.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
943a200017db.jpg,943a200017db.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
944bbe54e18f.jpg,944bbe54e18f.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
947221f95a26.jpg,947221f95a26.jpg,2,bright_airy,밝은 에어리,bright airy open studio,"bright,airy",,False,ohou.se,
94cf71c657ed.jpg,94cf71c657ed.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
9560ac3ecf91.jpg,9560ac3ecf91.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
957944ea555a.jpg,957944ea555a.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
957fe9e84eaa.jpg,957fe9e84eaa.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
978cfccd8b25.jpg,978cfccd8b25.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,True,ohou.se,
980f492a9fe0.jpg,980f492a9fe0.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
98b04778517d.jpg,98b04778517d.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
99948c4c6d33.jpg,99948c4c6d33.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
9996d5a439c4.jpeg,9996d5a439c4.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
99fc6af23a1a.JPG,99fc6af23a1a.JPG,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
9a2178684da5.jpg,9a2178684da5.jpg,2,bright_airy,밝은 에어리,bright airy open studio,"bright,airy",,False,ohou.se,
9c6c5c57ec99.jpg,9c6c5c57ec99.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
9d2e90e750ca.jpg,9d2e90e750ca.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
9d669043837b.jpg,9d669043837b.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
9d7a1cc153a0.jpg,9d7a1cc153a0.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
9d8248c2dc24.jpg,9d8248c2dc24.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,True,ohou.se,
9e43b9808f8c.jpg,9e43b9808f8c.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
9e49700e1238.jpg,9e49700e1238.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
9edeb6933d7b.jpg,9edeb6933d7b.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
9effee9c33e5.jpg,9effee9c33e5.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
a082227f0537.jpg,a082227f0537.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
a1bd4ceb82ff.jpg,a1bd4ceb82ff.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
a1dfe3ea50fb.jpeg,a1dfe3ea50fb.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
a290fc9e9539.jpeg,a290fc9e9539.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,True,ohou.se,
a30100abc28a.jpg,a30100abc28a.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
a3764206b1b6.jpg,a3764206b1b6.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
a48333b83d00.jpg,a48333b83d00.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
a67f6146dae0.jpg,a67f6146dae0.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
a7eb064b014a.jpeg,a7eb064b014a.jpeg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
a7f34d1bd6a7.jpg,a7f34d1bd6a7.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
a85f33e4334f.jpg,a85f33e4334f.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
a914cd4db1a6.jpg,a914cd4db1a6.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
aa8da5e84e45.jpg,aa8da5e84e45.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
aac79c34783c.jpg,aac79c34783c.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,True,ohou.se,
aad9d807396e.jpg,aad9d807396e.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
ac11a0321c75.jpg,ac11a0321c75.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
ad0f99c74c85.jpg,ad0f99c74c85.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
adc95106fbfb.jpg,adc95106fbfb.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
aeebdd85c12a.jpg,aeebdd85c12a.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
b04c5426b07d.jpg,b04c5426b07d.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
b1031610ae3e.jpg,b1031610ae3e.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
b1374d9b1cd0.jpg,b1374d9b1cd0.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
b1ce496e8a21.jpg,b1ce496e8a21.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
b21d42c9ceb4.jpg,b21d42c9ceb4.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
b2a13f1b4fc9.jpeg,b2a13f1b4fc9.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,True,ohou.se,
b466bbbaf941.jpg,b466bbbaf941.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
b492b3fc6004.jpg,b492b3fc6004.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
b4ed0c612f79.jpg,b4ed0c612f79.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
b501fd702192.jpeg,b501fd702192.jpeg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
b5a53394dd67.jpg,b5a53394dd67.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
b6b957a96fb5.jpg,b6b957a96fb5.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
b6d08d285a11.jpg,b6d08d285a11.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
b71d0a1d1534.jpg,b71d0a1d1534.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
b8efe0602e57.jpg,b8efe0602e57.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
b9054a70825d.jpg,b9054a70825d.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
ba1481671fe9.jpg,ba1481671fe9.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
bae29e9eeb1c.jpg,bae29e9eeb1c.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
bb0174d093d3.jpg,bb0174d093d3.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
bba53611aad2.jpg,bba53611aad2.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
bcf705f9bf72.jpg,bcf705f9bf72.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
bdd56cf86ca8.jpg,bdd56cf86ca8.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
bea6aa2ebb20.jpg,bea6aa2ebb20.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
bf0e7e33abe8.jpg,bf0e7e33abe8.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
c23e47c10fb7.jpg,c23e47c10fb7.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
c2cd7da2cf3d.jpeg,c2cd7da2cf3d.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
c31f2c776c72.jpeg,c31f2c776c72.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
c3b407bcf406.jpg,c3b407bcf406.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
c3b982b4035f.jpg,c3b982b4035f.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
c62233fe4b24.jpg,c62233fe4b24.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
c6723672a982.jpeg,c6723672a982.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
c676deae7f87.jpg,c676deae7f87.jpg,2,bright_airy,밝은 에어리,bright airy open studio,"bright,airy",,False,ohou.se,
c6a03b0b8843.jpg,c6a03b0b8843.jpg,2,bright_airy,밝은 에어리,bright airy open studio,"bright,airy",,False,ohou.se,
c6cdb54c0238.jpeg,c6cdb54c0238.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
c701b1507455.jpg,c701b1507455.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
c7f8c6c07339.jpg,c7f8c6c07339.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
c8fd98c7c60d.jpg,c8fd98c7c60d.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
c905df5f99de.jpg,c905df5f99de.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
c92425ce6b8c.jpg,c92425ce6b8c.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
c9d34a6c8c9a.jpg,c9d34a6c8c9a.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
c9e9cccdc588.jpg,c9e9cccdc588.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
c9ebbebb366e.jpg,c9ebbebb366e.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
ca4764be13be.jpg,ca4764be13be.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
cc8ed4859ab5.jpg,cc8ed4859ab5.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
cd700968e214.jpg,cd700968e214.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
cd8ff027c02f.JPG,cd8ff027c02f.JPG,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
cdadeaeda95a.jpeg,cdadeaeda95a.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
cdc928479767.jpg,cdc928479767.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
cdcd583b7801.jpeg,cdcd583b7801.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
ce611bf0f144.jpeg,ce611bf0f144.jpeg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
cea0e2bc0380.jpg,cea0e2bc0380.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
cef081ef5004.jpg,cef081ef5004.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
cfd27810f908.jpg,cfd27810f908.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
d02328b613d9.JPG,d02328b613d9.JPG,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
d06e16d8c65f.jpg,d06e16d8c65f.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
d1d49cff82eb.jpg,d1d49cff82eb.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
d1eb4e6780eb.jpg,d1eb4e6780eb.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
d2ac7f996d8e.jpg,d2ac7f996d8e.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
d3e7c033b3fb.jpeg,d3e7c033b3fb.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
d577989eb5ff.jpg,d577989eb5ff.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
d5dc8c3b434e.jpg,d5dc8c3b434e.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
d613101cd36c.jpg,d613101cd36c.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
d6334428b3d0.jpg,d6334428b3d0.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
d669b23cf0b1.jpg,d669b23cf0b1.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
d6794a6ca1ab.jpg,d6794a6ca1ab.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
d7f912325c86.jpg,d7f912325c86.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
d7fc49a7a02b.jpg,d7fc49a7a02b.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
d879692b2f63.jpg,d879692b2f63.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
d8a23d42995e.jpg,d8a23d42995e.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
d8decb66e68e.JPG,d8decb66e68e.JPG,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
d976251682d4.jpg,d976251682d4.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
d9ab9e47094c.jpg,d9ab9e47094c.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
d9e631ff0f2f.jpg,d9e631ff0f2f.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
da6d4e63c6ad.jpg,da6d4e63c6ad.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
daa3a5a1a001.jpg,daa3a5a1a001.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
dab0ff14a0be.jpg,dab0ff14a0be.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
daf815724573.jpg,daf815724573.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
dbcd61f20338.jpg,dbcd61f20338.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
dc2351b23ef3.jpg,dc2351b23ef3.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
dc504a5234bc.jpg,dc504a5234bc.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
dd495a13e684.jpg,dd495a13e684.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
dd613f7eea24.png,dd613f7eea24.png,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
dd9ec134c17b.jpg,dd9ec134c17b.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
df77ea80f6f0.jpg,df77ea80f6f0.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
df7a40fb3ec3.jpeg,df7a40fb3ec3.jpeg,2,bright_airy,밝은 에어리,bright airy open studio,"bright,airy",,True,ohou.se,
df8bca977799.jpg,df8bca977799.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
dfce7ca4812d.jpg,dfce7ca4812d.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
dfdfe454e74a.jpg,dfdfe454e74a.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
e0d4fe7fdf97.jpg,e0d4fe7fdf97.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
e18cc9603434.jpg,e18cc9603434.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
e26be5913956.jpg,e26be5913956.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
e289ba49c306.jpg,e289ba49c306.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
e5abe1cc7afb.jpeg,e5abe1cc7afb.jpeg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
e6dae33a2559.jpg,e6dae33a2559.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
e77a08f40b7c.jpg,e77a08f40b7c.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
e7af41888375.jpeg,e7af41888375.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
e9a249542285.jpg,e9a249542285.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
eb189ec70c58.jpg,eb189ec70c58.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
eb9ef30cbd3f.jpg,eb9ef30cbd3f.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
ec8caf600a4a.jpg,ec8caf600a4a.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,True,ohou.se,
ed1c1ef1400a.jpg,ed1c1ef1400a.jpg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
edd7fc25149b.jpg,edd7fc25149b.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
ee9b524ce573.jpeg,ee9b524ce573.jpeg,5,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
f00c36d6cce9.jpg,f00c36d6cce9.jpg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
f02772681303.jpg,f02772681303.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
f132dad6e35b.jpg,f132dad6e35b.jpg,1,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
f1d16c12f488.jpg,f1d16c12f488.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
f22f55a49a29.jpg,f22f55a49a29.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
f23a51f78f87.jpg,f23a51f78f87.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
f23ea9662624.jpeg,f23ea9662624.jpeg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
f2c97178237e.jpg,f2c97178237e.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
f44d9ca50a1d.jpg,f44d9ca50a1d.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
f4cd7573ffca.jpeg,f4cd7573ffca.jpeg,4,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
f61e3c38f7eb.jpg,f61e3c38f7eb.jpg,0,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
f6473b07dcfe.jpg,f6473b07dcfe.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
f709898b78db.jpg,f709898b78db.jpg,6,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
f75d9225a764.jpg,f75d9225a764.jpg,7,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
fc7196741518.jpg,fc7196741518.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
fcdbf3cc238d.jpg,fcdbf3cc238d.jpg,3,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
